,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
12733,bukti tumbuh ekonomi stagnan jaman susilo bambang yudhoyono proyek joko hasil utang cina selesai proyek proyek proyek infrastruktur perintah daerah otonomi daerah klaim prestasi,0,0,0,0,0,0,0,0,0,0,0,0
12734,aman gantung hoaks nasional bang pasang bom,0,0,0,0,0,0,0,0,0,0,0,0
12735,gaji pegawai negeri sipil bayar juni via,0,0,0,0,0,0,0,0,0,0,0,0
12736,lini panas ganyang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
12737,ribut bom barel,0,0,0,0,0,0,0,0,0,0,0,0
12738,fahri hamzah bubar komisi berantas korupsi ott bikin gaduh gaduh koruptor bersih gaduh jokowi salah,1,0,1,0,0,0,0,0,1,1,0,0
12739,masuk jurus tren goblok anjing bangsat asu tolol bangsat bangsat bangsat bangsat,1,1,1,0,0,0,0,0,1,1,0,0
12740,program siap perintah skema target rampung,0,0,0,0,0,0,0,0,0,0,0,0
12741,eh nih orang tua kafir pilih beliau ah,1,0,1,0,0,0,0,0,1,1,0,0
12742,terima order honor pikir hati bani salah dosa tanggung pikir bani yani laku honor hasil p,0,0,0,0,0,0,0,0,0,0,0,0
12743,kepala otak presidenselalu curiga rakyat buruk sangka takut tagih janji rakyat presiden tuduh rakyat intoleransi rakyat radikal teroris tenggelam partai demokrasi indonesia juang ting,1,0,0,1,0,0,0,0,1,0,0,1
12744,gara gara edit kejam knet kenal voting serta serta oke kasihan,0,0,0,0,0,0,0,0,0,0,0,0
12745,gubernur daerah khusus ibukota tarung sumber waras terang benderang audit investigasi komisi berantas korupsi susah periksa ahok,1,0,1,0,0,0,0,0,1,1,0,0
12746,kuliah ekonomi gue,0,0,0,0,0,0,0,0,0,0,0,0
12747,dasar udik,1,1,1,0,0,0,0,0,1,1,0,0
12748,sok far tantang nya sih ya sehat ya bolak urus dokumen siap matang alam seru tenaga kerja indonesia kayak gue susah payah antre macet,0,0,0,0,0,0,0,0,0,0,0,0
12749,bajing gue peduli aksiaksi kemarin murni panggil modal sendirinbalikin duit gue bajing gaya panggil allah modal make duit jamaah,1,1,1,0,1,0,0,0,0,1,0,0
12750,bilabila hati bersih orang mata rendah martabat orang worst thinking are any better tahan them perangai iblis,0,1,0,0,0,0,0,0,0,0,0,0
12751,sih kriminalisasi lawan ide,0,0,0,0,0,0,0,0,0,0,0,0
12752,orang munafik kayak,1,0,1,0,0,0,0,0,1,1,0,0
12753,masyarakat provokasi isu sara main aktor jahat mari akal hati pikir akibat fatal guna isu sara ashabiyyah bela babi buta kelompokgolongan larang islam,0,0,0,0,0,0,0,0,0,0,0,0
12754,iya beli cas sih cas cepat habis ya allah beli toko tau kak tau normal cacat,0,0,0,0,0,0,0,0,0,0,0,0
12755,telat kunyuk,1,1,1,0,0,0,0,0,1,1,0,0
12756,cacat,1,1,1,0,0,0,0,0,1,1,0,0
12757,goblok mal kolam teruslo pakan ayam beli bongitu impor beli nya pakai kurs dollarsusah ajak cebong debat dolar,1,1,1,0,0,0,0,0,1,1,0,0
12758,unggah ulang suara,0,0,0,0,0,0,0,0,0,0,0,0
12759,harap salam bahasa indonesia,1,0,0,1,1,0,0,0,0,0,1,0
12760,manusia kafir twit nya surat pemberitahuan tahun,1,1,1,0,0,0,0,0,1,1,0,0
12761,dekat fisik oke ajak obrol asyik haji bolot,0,0,0,0,0,0,0,0,0,0,0,0
12762,rejim e kartu tanda duduk rejim susilo bambang yudhoyono purapura lupa penjara partai susilo bambang yudhoyono,1,0,0,1,0,0,0,0,1,0,1,0
12763,simak dampak ya minum keras oplos pimpin oplos marak minum keras oplos gagal pimpin oplos cc,1,0,1,0,0,0,0,0,1,1,0,0
12764,setya novanto mati eh ya sih mati,1,0,1,0,0,0,0,0,1,1,0,0
12765,masyarakat ntt turun setya novanto ketua pecat dewan wakil rakyat ri rakyat ntt har,1,0,1,0,0,0,0,0,1,1,0,0
12766,awas proyek partai komunis indonesia cina komunis,1,0,0,1,0,1,0,0,0,0,1,0
12767,orangorang ajaibyg makan duit siapayg tipu demo pemerintahujungujungnya politisasi turun jokowihaha gila,1,0,1,0,0,0,0,0,1,1,0,0
12768,mantan setan,0,1,0,0,0,0,0,0,0,0,0,0
12769,periode susilo bambang yudhoyono jalan hem gencar ledak bom tewas tau,0,0,0,0,0,0,0,0,0,0,0,0
12770,mental anjing kabehhhhndukung pimpin mental kompeni jawa mukti korupsi dirman ganjar panik,1,1,1,0,0,0,0,0,1,1,0,0
12771,iya hyung sih kunti wkwk,0,0,0,0,0,0,0,0,0,0,0,0
12772,lempar zinnirah buta ranah laknat tuhan latta uzza cabar ranah zinnirah tahan buta ranah tuhan buat umar alkhat,0,0,0,0,0,0,0,0,0,0,0,0
12773,orang tua suka tipu bodoh sontoloyo,1,1,1,0,0,0,0,0,1,1,0,0
12774,anies menang tahap lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1
12775,rezim jokowinsatu periode pakde,0,0,0,0,0,0,0,0,0,0,0,0
12776,bicara orientasi studi kenal kampus orientasi studi kenal kampus suruh makan xonce gilir masuk lidah oper belah habis kecup mulut pas gilir,0,0,0,0,0,0,0,0,0,0,0,0
12777,salah jokowi ahok kafirkafir ateis,1,1,0,1,1,0,0,0,0,0,1,0
12778,ekonomi majalengka liat pasca bangun bandara jujur ganti tanah nih rakyat tanah hdia beli tanah ganti h rumah bagus mobilini ubah ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
12779,gue tidur etik tai onta iya,1,1,1,0,0,0,0,0,1,1,0,0
12780,terbit atur presiden no nilai presiden panik via,0,0,0,0,0,0,0,0,0,0,0,0
12781,budek dengar,1,1,1,0,0,0,1,0,0,1,0,0
12782,ya lahculun,1,1,1,0,0,0,0,0,1,1,0,0
12783,ulama jabar dukung pilih presiden,0,0,0,0,0,0,0,0,0,0,0,0
12784,cinta buta kurang keburu peduli sesal,0,0,0,0,0,0,0,0,0,0,0,0
12785,partaipartai buat gaduh oposisi henti gaduh jaman susilo bambang yudhoyono diam korupsi aman,1,0,0,1,0,0,0,0,1,0,1,0
12786,tampak ekor monyet wajah manusia bikin heboh juragan,0,0,0,0,0,0,0,0,0,0,0,0
12787,bicara atur bodoh pikun literasi nih jenderal orang habib kena hina pancasila paham sekalinmabuk kecubung nih orang,1,1,1,0,0,0,1,0,0,1,0,0
12788,,0,0,0,0,0,0,0,0,0,0,0,0
12789,amin lengser jokowi bikin ribet rakyat,1,0,1,0,0,0,0,0,1,0,0,1
12790,sinyal gembel banget dah,0,1,0,0,0,0,0,0,0,0,0,0
12791,gaya kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
12792,udik banget sih cit minum jejal,1,1,1,0,0,0,0,0,1,1,0,0
12793,i added a video to a playlist,0,0,0,0,0,0,0,0,0,0,0,0
12794,kaum radikal bani kecebong ikut mukidi amp nista agama jual ayat politik mesjid,1,1,0,1,1,0,0,0,0,0,1,0
12795,kotor kotor cebong sah jokowi,1,1,1,0,0,0,0,0,1,1,0,0
12796,om kemarin gunting titit maksud,0,1,0,0,0,0,0,0,0,0,0,0
12797,rak tau teman teman pintar kayak bego begoin mempan,1,1,1,0,0,0,0,0,1,1,0,0
12798,anjir bang asa manusia homo gue,0,1,0,0,0,0,0,0,0,0,0,0
12799,bantu nama duit hasil sumbang rakyat,1,0,1,0,0,0,0,0,1,1,0,0
12800,diri ujung kolam suruh saudara dorong eh dorong benar menang like gembel an bego,0,1,0,0,0,0,0,0,0,0,0,0
12801,mampus kenang haha,1,1,1,0,0,0,0,0,1,1,0,0
12802,ku kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
12803,medali ujung ujung ajak teriak kafir lengser,1,1,0,1,1,0,0,0,0,0,0,1
12804,undang undang cepat selesai maklum juga isi penting wakil rakyat wakil rakyat,0,0,0,0,0,0,0,0,0,0,0,0
12805,akun instagram resmi akun lo ya,0,0,0,0,0,0,0,0,0,0,0,0
12806,israel paksa henti bangun mukim yahudi patuh putus sepakat internasional free palestine great return march gaza massacre gaza under attack boikot israel,0,0,0,0,0,0,0,0,0,0,0,0
12807,cowok gue chat isi,0,1,0,0,0,0,0,0,0,0,0,0
12808,maaf sesal orgbangke,1,1,1,0,0,0,0,0,1,1,0,0
12809,kamis malam revisi pakat undang undang anti terorisme sah sidang paripurna dewan wakil rakyat cepat tenggat perintah juni,0,0,0,0,0,0,0,0,0,0,0,0
12810,tolong nak rumah orang renovasi cari iklan kat twitter facebook harga yahudi kualitas ikhlas duit lebihnjalan jalan orang kampung orang kampung murah teliti,0,0,0,0,0,0,0,0,0,0,0,0
12811,sampai mas rumah cerita cerita langsungntrnyta sih gembrot kuat pingsan mas bantu dorong juganhoalaaah gembrot mbrotngembrot bilang tahu mama ijen kayak gunung sih gembrot,0,1,0,0,0,0,0,0,0,0,0,0
12812,islam mas kafir masuk neraka muslim masuk surga amal nya,0,0,0,0,0,0,0,0,0,0,0,0
12813,suka kangen teman sahabat bareng aneh sekali ketemu kayak asing,0,0,0,0,0,0,0,0,0,0,0,0
12814,cerita a quiet place nih bisu cakap eh expect pon nih,0,0,0,0,0,0,0,0,0,0,0,0
12815,ku seng bodoh pbc partai harta cocot sabang ku seng bodoh kentean peluru pokok isu tenaga kerja asing seng empuk kerja serang presidenbiasa e mangan enak zaman jokowi susah tuku lob,1,1,0,1,0,0,0,0,1,0,1,0
12816,kairoseki alat batal mampu guna buah iblis lemah,0,0,0,0,0,0,0,0,0,0,0,0
12817,anak bangsa didik jadi robot allah subhanahu wa taala merintahkan rang bunuh kafir,1,0,0,1,1,0,0,0,0,0,1,0
12818,pribumi iseng aparat wajah garang cina racist aparat alay,1,1,0,1,0,1,0,0,0,0,1,0
12819,paing asa asing,0,0,0,0,0,0,0,0,0,0,0,0
12820,lucu orang polisi rg tahu rg sebut spesifik kitab agama panggang api,0,0,0,0,0,0,0,0,0,0,0,0
12821,duit banget rumah bikin zen garden belah teras rumah ala jepang kayak bos yakuza banget nongkrong tidur nikmat angin kucing gendut muka bodoh ju,0,0,0,0,0,0,0,0,0,0,0,0
12822,anjing maju babi,1,1,1,0,0,0,0,0,1,1,0,0
12823,dagang sumber jemput tolak hoaks sukses pilih kepala daerah kota diri,0,0,0,0,0,0,0,0,0,0,0,0
12824,isu jokowi kafir antek asing antek asing mempan isu partai komunis indonesia alat isu,1,0,1,0,0,0,0,0,1,1,0,0
12825,iya khianat partai komunis indonesia,0,0,0,0,0,0,0,0,0,0,0,0
12826,ya bego idiot bawa asa bawa asa mania,0,1,0,0,0,0,0,0,0,0,0,0
12827,hebat nih wakil gubernur banget suka foto dengan instagram,0,0,0,0,0,0,0,0,0,0,0,0
12828,cowok miss queen duit transgender biar miss queen etik sih,0,0,0,0,0,0,0,0,0,0,0,0
12829,muslim menteri agama ri wajib bela penting bangsa negara,0,0,0,0,0,0,0,0,0,0,0,0
12830,tenaga kerja asing ilegal cina faktual bukti bahas perintah niat selesai,1,0,1,0,0,0,0,0,1,1,0,0
12831,iya tai,0,0,0,0,0,0,0,0,0,0,0,0
12832,kali saksi topeng monyet kampung iri kelompok topeng monyet sulap aksi siksa ekor monyet tonton hibur warga,0,0,0,0,0,0,0,0,0,0,0,0
12833,panas pasang calon kritik data miskin gizi buruk,0,0,0,0,0,0,0,0,0,0,0,0
12834,lepas orang cinta sulit banding terima cinta asing hatimuipadnews,0,0,0,0,0,0,0,0,0,0,0,0
12835,onta,0,0,0,0,0,0,0,0,0,0,0,0
12836,lesbi sih lesbintp orang lesbi hati bwosnjangan semenamena lantas jadi ngebucinin cadang,0,0,0,0,0,0,0,0,0,0,0,0
12837,agama islam kristen yahudi agama seks perempuan agama kerja ekstra keras jadi manusia tara,1,0,0,1,1,0,0,1,0,0,1,0
12838,ya cacat rupa,1,1,1,0,0,0,1,0,0,1,0,0
12839,the lie tju siswi kelas sekolah dasar katolik karya yosef istri ronaldo pardede sah,0,0,0,0,0,0,0,0,0,0,0,0
12840,digorenggoreng gosongsuara murni manusia hubung nama jokowi,1,0,1,0,0,0,0,0,1,1,0,0
12841,rupiah melempem dagang tekan data ekonomi as positif,0,0,0,0,0,0,0,0,0,0,0,0
12842,wajar gerindra kayak anak hormat prabowo saking ngebet presiden,1,0,0,1,0,0,0,0,1,0,1,0
12843,o indeks harga saham gabung tutup asing catat net buy nilai tukar usdidr tutup indeks indeks harga saham gabung sektoral turunno mayoritas indeks asia tutup amp eropa buka,0,0,0,0,0,0,0,0,0,0,0,0
12844,alat transportasi cepat cepat ekonomi cepat zaman butuh cepat teliti ayo kertajati,0,0,0,0,0,0,0,0,0,0,0,0
12845,salah ketik gembel wkwk,0,1,0,0,0,0,0,0,0,0,0,0
12846,konfirmasi bom ya daerah anak kuliah aiming from bunuh anak kuliah,0,0,0,0,0,0,0,0,0,0,0,0
12847,mbak ikut yuk singapura lawan tampines rovers biar mbak mulu gaul nya nge je dog pikir the jak the jak nya kampung kabar ya,1,1,0,1,0,0,0,0,1,0,1,0
12848,ulama nu ya selamat ikut al alquran as sunnah,0,0,0,0,0,0,0,0,0,0,0,0
12849,hem iya masker tutup taplak kembang,0,0,0,0,0,0,0,0,0,0,0,0
12850,derita nun rasa perih saudara muslim umat islam saudara bantu doa,0,0,0,0,0,0,0,0,0,0,0,0
12851,ketua partai bangkit bangsa muhaimin iskandar alias cak imin sorot kondisi laut jakarta kotor respons wakil gubernur daerah khusus ibukota jakarta sandiaga uno,0,0,0,0,0,0,0,0,0,0,0,0
12852,ajak bikin partai politik ya,0,0,0,0,0,0,0,0,0,0,0,0
12853,kampung ya dukung agus harimurti yudhoyono,1,1,0,1,0,0,0,0,1,0,1,0
12854,bom nih,0,0,0,0,0,0,0,0,0,0,0,0
12855,tanda perang twitter meng orang israel meng yahudi yahudi orang iran mabuk wkwk,0,0,0,0,0,0,0,0,0,0,0,0
12856,bukti tuduh antek asing bicara jahat negara penghianat pikir bahaya biar negara jahat,0,0,0,0,0,0,0,0,0,0,0,0
12857,banyak pikir kos menteri sih edan,0,1,0,0,0,0,0,0,0,0,0,0
12858,artikel hj siti mama muda dungu biadab bangsa lihat ayat penis kurung istri mati,1,1,0,1,1,0,0,0,0,0,1,0
12859,jokowi ubah sikap kuasa negara hancur perintah ancam bubar rakyat lengser jokowi,1,0,1,0,0,0,0,0,1,1,0,0
12860,tuntas amanat derita rakyat rakyat pribumi indonesia rakyat cina he jokowi khianat umat,1,0,1,0,0,0,0,0,1,1,0,0
12861,qaumi ekajati conference jamiat ul ulama e hind ki publik meeting ba,0,0,0,0,0,0,0,0,0,0,0,0
12862,amin malu sertifikat bohong akuisisi saham freeport bohong mulut pantat onta dower,1,1,1,0,0,0,1,0,0,1,0,0
12863,jokowi dewan wakil rakyat,0,0,0,0,0,0,0,0,0,0,0,0
12864,finis anggap wanita ikut syariat agama pikir bebas terima kodrat turut cewek murah suka umbar aurat hijab niat juang wanita pad,0,0,0,0,0,0,0,0,0,0,0,0
12865,anti asing anti asing nih panasbung,0,0,0,0,0,0,0,0,0,0,0,0
12866,hak salah lindung kannpanji pesan dev baikbaik ya moga cowok dekat berengsek sakit dev,0,1,0,0,0,0,0,0,0,0,0,0
12867,suruh mundur malu malu harap dukung ulama partai politik dukung bal o,0,0,0,0,0,0,0,0,0,0,0,0
12868,ganyang partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
12869,peluk ngentot nya,0,1,0,0,0,0,0,0,0,0,0,0
12870,tau abang puja amp puji susilo bambang yudhoyono presiden amp ganti jokowi bablas ya abang,0,0,0,0,0,0,0,0,0,0,0,0
12871,jungyeon menang acara pelihara mati acara henti bilang kg profesional kucing gue mencret gue kayak bencana,0,0,0,0,0,0,0,0,0,0,0,0
12872,nya imporhduh parah,1,0,1,0,0,0,0,0,1,1,0,0
12873,anjing babi monggo kenan,0,0,0,0,0,0,0,0,0,0,0,0
12874,pilih presiden rizal ramli penjara koruptor pulau malaria,0,0,0,0,0,0,0,0,0,0,0,0
12875,lengser jokowi,1,0,1,0,0,0,0,0,1,0,0,1
12876,cari mama biar nete,0,1,0,0,0,0,0,0,0,0,0,0
12877,ngewe tantenpokoknya jamin tante puas,0,1,0,0,0,0,0,0,0,0,0,0
12878,hasil revolusi mental cacat mental optimis ganti presiden,1,1,1,0,0,0,1,0,0,1,0,0
12879,banyak minum kopi omapa top coffenanti kayak iwan falsnyg cerdasberubah cebongxixixix,1,1,1,0,0,0,0,0,1,1,0,0
12880,cacat laksana gunung batu,0,0,0,0,0,0,0,0,0,0,0,0
12881,kepala polisi republik indonesia tito polisi bandar narkoba tembak mati,0,0,0,0,0,0,0,0,0,0,0,0
12882,badan selenggara jamin sosial usaha listrik negara pertamina aku defisit aneh presiden aku hebat kalah tukang pisang omzet triliun,1,0,1,0,0,0,0,0,1,1,0,0
12883,pimpin jokowi organisasi masyarakat akur rakyat hujat nista agama media sosial,1,0,1,0,1,0,0,0,0,1,0,0
12884,lengkap tim anies sandi cabul makar,1,0,1,0,0,0,0,1,0,1,0,0
12885,diskusi orang kapiryg kafir,1,1,0,1,1,0,0,0,0,0,1,0
12886,semangat bela agama pudar laku nista agama nista rasulullah nista ulama tangkap adil penjara tegak hukum,0,0,0,0,0,0,0,0,0,0,0,0
12887,sangka setya novanto kena sanksi pecat top,1,0,1,0,0,0,0,0,1,1,0,0
12888,tuju maaf nista agama kitab suci wahyu allah tafsir apa sakit hati peluk agama biar allah member i ganjar sesuai,0,0,0,0,0,0,0,0,0,0,0,0
12889,nama seba gede orang beda seba haya hadir ratus orang warga badui selesai ingat tradisi seba pendopo perintah kabupaten lebak lanjut temu gubernur banten wahidin halim sabtu,0,0,0,0,0,0,0,0,0,0,0,0
12890,langsung tag partainyanga berani ya banci,1,1,1,0,0,0,0,1,0,1,0,0
12891,bijak kembali barang konsumen barang rusak cacat produksi konsumen puas produk hitung tanggal pembelianhauzminiquiz hazid,0,0,0,0,0,0,0,0,0,0,0,0
12892,tohok pidato agus herlambang ketua pb gera mahasiswa islam indonesia harlah hadir presiden,0,0,0,0,0,0,0,0,0,0,0,0
12893,maksud partai tolak keras asas tunggal tolak sila satu tuhan maha esa sih komunis,0,0,0,0,0,0,0,0,0,0,0,0
12894,kandidat ganti bima sakti,0,0,0,0,0,0,0,0,0,0,0,0
12895,prabowo orasi bantu rohingya citra isu partai komunis indonesia masif edar media online media sosial ya,1,0,1,0,0,0,0,0,1,1,0,0
12896,satria anies sandi mundur,1,0,1,0,0,0,0,0,1,1,0,0
12897,sih aksi simpatik pakai poster bom pakai bunga,0,0,0,0,0,0,0,0,0,0,0,0
12898,sontoloyoncebong mendem,1,1,1,0,0,0,0,0,1,1,0,0
12899,sampah,0,0,0,0,0,0,0,0,0,0,0,0
12900,ya iman katolik junjung luhur budaya bangsa indonesia,0,0,0,0,0,0,0,0,0,0,0,0
12901,alaaaahkyak hasil poligami prestasi berhasillain nya zonknol besarkakean cocot tun,1,1,1,0,0,0,0,0,1,1,0,0
12902,oke mas tuduh raden mas arya berat bela kasar sejarah konflik arab dalang us,0,0,0,0,0,0,0,0,0,0,0,0
12903,kivlan zen oceh siang transfer uang prabowo dramatis indonesia lawyers club isu partai komunis indonesia masyarakat cuat,1,0,1,0,0,0,0,0,1,1,0,0
12904,paham strategi picu overheating ekonomi inflasi,0,0,0,0,0,0,0,0,0,0,0,0
12905,yaelah bos bos bisa nyinyir doang suruh kerja becus pikir kuas doangmunafik,1,0,1,0,0,0,0,0,1,1,0,0
12906,partai oposisi zaman susilo bambang yudhoyono kuasa media massa prestasi susilo bambang yudhoyono publikasi,1,0,0,1,0,0,0,0,1,0,1,0
12907,nih please putus asa ya badan prinsip cewek gendut imut cewek cantikmanis imutan imut kadang cantik,0,0,0,0,0,0,0,0,0,0,0,0
12908,bantu hutang beda tong cebong dungu atuh,1,1,1,0,0,0,0,0,1,1,0,0
12909,tau sarah pasu nasi bungkus dananpernah coba tantang samper tunggu eh blok,0,0,0,0,0,0,0,0,0,0,0,0
12910,apel malang impor apel cina amerika nama bangga produk indonesia,1,0,1,0,0,1,0,0,0,1,0,0
12911,naam bro pilih presiden istikamah pilih subianto presiden lengser,1,0,1,0,0,0,0,0,1,1,0,0
12912,anda jumpa fan hongkong benar ya jejeritan manja panggil oppa ya sebentar ganteng panggil oppa gitunada kenal tenaga kerja indonesia korea ya haha,0,0,0,0,0,0,0,0,0,0,0,0
12913,halo presiden marni beliau anak korban salah tangkap siksa polisi putus anak salah adil negeri jakarta selatan putus negara salah bayar,0,0,0,0,0,0,0,0,0,0,0,0
12914,bajak agama agama beda tentang ajar agama,0,0,0,0,0,0,0,0,0,0,0,0
12915,bangsat gue bilang buya yahya gue yahya alias yahya staquf bin yahudi arah gue k yahya staquf amp sih aqil gue tau gerombol ikut setia na simpang,1,1,1,0,0,0,0,0,1,1,0,0
12916,cebong sunat nihpergi septic tank ahok,1,1,1,0,0,0,0,0,1,1,0,0
12917,jijik dongok,1,1,1,0,0,0,0,0,1,1,0,0
12918,bencong,0,0,0,0,0,0,0,0,0,0,0,0
12919,bang fh mentwit cebong langsung kumpul spt lampu petromaks kolam,1,1,0,1,0,0,0,0,1,0,1,0
12920,jaman susilo bambang yudhoyono korupsi besarbesaran proyek mangkrak,1,0,1,0,0,0,0,0,1,1,0,0
12921,beresss lo nafsu presiden tunjuk prestasi lo kelici lo biar rakyat nilai rakyat pintar,1,0,1,0,0,0,0,0,1,1,0,0
12922,cebong stres,1,1,0,1,0,0,0,0,1,0,1,0
12923,penjara ahok lengser jokowi komunis cina nista alquran nista agama kriminalisasi ulama kriminalisasi organisasi masyarakat islam,1,0,1,0,0,1,0,0,0,0,0,1
12924,konspirasi yahudi jalan efek bodoh gelintir oknum makan uang haram gadai anak bangsa,1,0,0,1,1,0,0,0,0,0,1,0
12925,maksud no pisah cerai catat sipil meni gerejaagama kawin gereja katolik ya kecuali batal,0,0,0,0,0,0,0,0,0,0,0,0
12926,sih artidjo batal tuduh sih kunyuk tonton lagiiiiiiii,1,1,1,0,0,0,0,0,1,1,0,0
12927,bang bang juru bicara kayak jablay gegarotan ya mah jablay suka pakai kali,1,1,1,0,0,0,0,0,1,1,0,0
12928,beda capai rezim jabat negara dewan wakil rakyat perintah sekarangndan anggap negara salah,0,0,0,0,0,0,0,0,0,0,0,0
12929,cerita mamah habis beli kerudung nenek kerudungtuh gede ya enak taplak meja tertawa sengakak ngakaknya kenap,0,0,0,0,0,0,0,0,0,0,0,0
12930,orang gila percaya kelas langsung ditelancebong otak,1,1,0,1,0,0,0,0,1,0,1,0
12931,muncul nih sakit nya jam malam kacrut telpon telepon mati kacrut banget,1,1,0,1,0,0,0,0,1,0,1,0
12932,gubernur ahok eks bayi debora hmmrasakeenn,1,0,1,0,0,0,0,0,1,1,0,0
12933,heran setan iblis kabur takut dengar azan makhluk allah anteng,1,1,1,0,0,0,0,0,1,1,0,0
12934,inti orang kayak elite jamin tangan mulut didik gue udikkampungansampah otak pikir,1,1,0,1,0,0,0,0,1,0,1,0
12935,bajing,1,1,1,0,0,0,0,0,1,1,0,0
12936,pilih kepala daerah daerah khusus ibukota penuh intimidasi hasil sah aniessandi kampanye janjijanji palsu batal angkat aniessandi,1,0,1,0,0,0,0,0,1,0,0,1
12937,pecun ku,0,1,0,0,0,0,0,0,0,0,0,0
12938,rezim anti islam pro komunis insyaallah saksi hancur,1,0,1,0,1,1,0,0,0,1,0,0
12939,evi layanto siswi sekolah dasar katolik karya yosef istri ronaldo pardede sah,0,0,0,0,0,0,0,0,0,0,0,0
12940,duterte alir komunis ateis tulen pilih presiden filipina mayoritas kristen katolik,0,0,0,0,0,0,0,0,0,0,0,0
12941,hasil revolusi mental anak umur sekolah dasar malu pacar pakai materai wajah generasi muda wajar orang menteri didik budaya ajak tonton dil,1,0,0,1,0,0,0,0,1,0,1,0
12942,udeeeh kacrut dasar,1,1,0,1,0,0,0,0,1,0,1,0
12943,,1,1,1,0,0,0,0,0,1,1,0,0
12944,lawan roma kamis lihat latih busquets latih moga main gembel banget kemarin busi,0,1,0,0,0,0,0,0,0,0,0,0
12945,alhamdulillah kira asing haha kuliah,0,0,0,0,0,0,0,0,0,0,0,0
12946,saracen afiliasi geng anies sandi bantah,1,0,0,1,0,0,0,0,1,0,1,0
12947,hina ahok orang tau sih ahok congor jelas kali,1,1,1,0,0,0,0,0,1,1,0,0
12948,bajing rampok rakyat hakim,0,1,0,0,0,0,0,0,0,0,0,0
12949,ai undang undang nanahaon teteh nya,0,0,0,0,0,0,0,0,0,0,0,0
12950,dasar sih kutil babi ahok tukang bohong bohong ahok salah tutup gagal nya contoh banjir,1,1,1,0,0,0,0,0,1,1,0,0
12951,deklarasi pilih kepala daerah aman anti hoaks kepala desa camat jabon,0,0,0,0,0,0,0,0,0,0,0,0
12952,,0,0,0,0,0,0,0,0,0,0,0,0
12953,tuju sayaklau ahok gelar santri hormat santri hormat babi,1,1,1,0,0,0,0,0,1,1,0,0
12954,kadang gue suka hakikat faedah abang benga permanen suka bikin iler anjing kontol manis ngentot suka sakau ya curhat anu pap jajan mulu buset,0,1,0,0,0,0,0,0,0,0,0,0
